Start Time	2010-01-01	2011-01-01	2012-01-01	2013-01-01	2014-01-01	2015-01-01	2016-01-01	2017-01-01	2018-01-01	2019-01-01	2020-01-01	2021-01-01	2022-01-01	2023-01-01	2024-01-01	2025-01-01	2026-01-01	2027-01-01	2028-01-01	2029-01-01	2030-01-01	2031-01-01	2032-01-01	2033-01-01	2034-01-01	2035-01-01	2036-01-01	2037-01-01	2038-01-01	2039-01-01	2040-01-01	2041-01-01	2042-01-01	2043-01-01	2044-01-01	2045-01-01	2046-01-01	2047-01-01	2048-01-01	2049-01-01	2050-01-01	2051-01-01	2052-01-01	2053-01-01	2054-01-01	2055-01-01	2056-01-01	2057-01-01	2058-01-01	2059-01-01	2060-01-01	2061-01-01	2062-01-01	2063-01-01	2064-01-01	2065-01-01	2066-01-01	2067-01-01	2068-01-01	2069-01-01	2070-01-01	2071-01-01	2072-01-01	2073-01-01	2074-01-01	2075-01-01	2076-01-01	2077-01-01	2078-01-01	2079-01-01	2080-01-01	2081-01-01	2082-01-01	2083-01-01	2084-01-01	2085-01-01	2086-01-01	2087-01-01	2088-01-01	2089-01-01	2090-01-01	2091-01-01	2092-01-01	2093-01-01	2094-01-01	2095-01-01	2096-01-01	2097-01-01	2098-01-01	2099-01-01	2100-01-01
Saxony Anhalt	0	0	0	0	0	0	0	0	0	0	5476.279972	5618.304817	5630.315179	5737.704231	5844.3635	5926.321116	5991.736437	6042.231546	6105.808223	6073.696001	6011.950376	6093.011254	6111.669981	6085.189255	6069.056382	6081.685651	6060.419592	6055.286405	6099.936982	6141.735789	6104.744252	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	6110.936668	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013	7213.333013
Schlesch Helwhatever	0	0	0	0	0	0	0	0	0	0	7372.285516	7647.444996	7859.570985	7802.670839	7758.882892	7770.956683	7817.41364	7766.113774	7701.648732	7566.314156	7464.030136	7400.103472	7422.764928	7390.603473	7371.009724	7386.348265	7360.520142	7354.285768	7408.514929	7459.28055	7414.35347	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	7421.874303	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023	8760.76023
More pomeranians	0	0	0	0	0	0	0	0	0	0	3555.678756	4029.496608	4621.954475	4690.783933	4846.228927	5085.747107	5327.160812	5433.190553	5393.698407	5266.226172	5160.918072	5068.641532	5084.163315	5062.134584	5048.714003	5059.220013	5041.529248	5037.259063	5074.402893	5109.174397	5078.401955	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	5083.553289	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468	6000.612468
DE Onshore MecklenburgVorpommern 3151 53.5 11.875 100M Generator NWST	1078.209298	1177.055035	1275.900772	1374.746509	1473.592245	1572.437983	1671.283719	1770.129456	1868.975193	1967.82093	1777.839378	2014.748304	2310.977238	2345.391967	2423.114464	2542.873554	2663.580406	2716.595277	2696.849203	2633.113086	2580.459036	2534.320766	2542.081657	2531.067292	2524.357002	2529.610007	2520.764624	2518.629532	2537.201446	2554.587199	2539.200977	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234
DE Onshore MecklenburgVorpommern 3154 53.5 13.75 100M Generator NWST	1078.209298	1177.055035	1275.900772	1374.746509	1473.592245	1572.437983	1671.283719	1770.129456	1868.975193	1967.82093	1777.839378	2014.748304	2310.977238	2345.391967	2423.114464	2542.873554	2663.580406	2716.595277	2696.849203	2633.113086	2580.459036	2534.320766	2542.081657	2531.067292	2524.357002	2529.610007	2520.764624	2518.629532	2537.201446	2554.587199	2539.200977	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	2541.776644	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234	3000.306234
DE Onshore SchleswigHolstein 3413 55.0 8.75 100M Generator NWST	1078.209298	1177.055035	1275.900772	1374.746509	1473.592245	1572.437983	1671.283719	1770.129456	1868.975193	1967.82093	3686.142758	3823.722498	3929.785493	3901.335419	3879.441446	3885.478341	3908.70682	3883.056887	3850.824366	3783.157078	3732.015068	3700.051736	3711.382464	3695.301736	3685.504862	3693.174132	3680.260071	3677.142884	3704.257465	3729.640275	3707.176735	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115
DE Onshore Hamburg 3147 53.5 9.375 100M Generator NWST	1078.209298	1177.055035	1275.900772	1374.746509	1473.592245	1572.437983	1671.283719	1770.129456	1868.975193	1967.82093	3686.142758	3823.722498	3929.785493	3901.335419	3879.441446	3885.478341	3908.70682	3883.056887	3850.824366	3783.157078	3732.015068	3700.051736	3711.382464	3695.301736	3685.504862	3693.174132	3680.260071	3677.142884	3704.257465	3729.640275	3707.176735	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	3710.937152	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115	4380.380115
DE Onshore Bran_South 2886 52.0 13.125 100M Generator NWST	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1928.624835	2068.553523	2166.708765	2234.947034	2311.655447	2432.62186	2580.525645	2693.29162	2765.725618	2776.918398	2779.199905	2787.710695	2775.632065	2768.27339	2774.033968	2764.3339	2761.992503	2782.358933	2801.424585	2784.551668	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293
DE Onshore Bran_West 2974 52.5 12.5 100M Generator NWST	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1928.624835	2068.553523	2166.708765	2234.947034	2311.655447	2432.62186	2580.525645	2693.29162	2765.725618	2776.918398	2779.199905	2787.710695	2775.632065	2768.27339	2774.033968	2764.3339	2761.992503	2782.358933	2801.424585	2784.551668	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293
DE Onshore Brandeburg_North 3062 53.0 11.875 100M Generator NWST	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1928.624835	2068.553523	2166.708765	2234.947034	2311.655447	2432.62186	2580.525645	2693.29162	2765.725618	2776.918398	2779.199905	2787.710695	2775.632065	2768.27339	2774.033968	2764.3339	2761.992503	2782.358933	2801.424585	2784.551668	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293
DE Onshore Brandenburg_North_East 3065 53.0 13.75 100M Generator NWST	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1866.865019	1928.624835	2068.553523	2166.708765	2234.947034	2311.655447	2432.62186	2580.525645	2693.29162	2765.725618	2776.918398	2779.199905	2787.710695	2775.632065	2768.27339	2774.033968	2764.3339	2761.992503	2782.358933	2801.424585	2784.551668	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	2787.37621	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293	3290.211293
DE Onshore Bremerhaven 3146 53.5 8.75 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Bremen 3057 53.0 8.75 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Goslar 2882 52.0 10.625 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Sichau 2972 52.5 11.25 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Thuine 2966 52.5 7.5 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Ulzen 3060 53.0 10.625 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore NS_Wardenburg 3056 53.0 8.125 100M Generator NWST	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1677.547086	1718.025193	1804.007471	1894.275967	1957.106577	2019.901407	2079.95164	2095.03391	2098.439851	2070.837054	2041.979189	2034.930149	2041.161749	2032.317776	2026.929756	2031.14765	2024.04526	2022.33089	2037.243189	2051.20306	2038.84871	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2040.916839	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683	2409.092683
DE Onshore SA_East 2885 52.0 12.5 100M Generator NWST	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1123.660963	1126.063036	1147.540846	1168.8727	1185.264223	1198.347287	1208.446309	1221.161645	1214.7392	1202.390075	1218.602251	1222.333996	1217.037851	1213.811276	1216.33713	1212.083918	1211.057281	1219.987396	1228.347158	1220.94885	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603
DE Onshore SA_East 2973 52.5 11.875 100M Generator NWST	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1123.660963	1126.063036	1147.540846	1168.8727	1185.264223	1198.347287	1208.446309	1221.161645	1214.7392	1202.390075	1218.602251	1222.333996	1217.037851	1213.811276	1216.33713	1212.083918	1211.057281	1219.987396	1228.347158	1220.94885	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603
DE Onshore SA_Magdeburg 2883 52.0 11.25 100M Generator NWST	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1123.660963	1126.063036	1147.540846	1168.8727	1185.264223	1198.347287	1208.446309	1221.161645	1214.7392	1202.390075	1218.602251	1222.333996	1217.037851	1213.811276	1216.33713	1212.083918	1211.057281	1219.987396	1228.347158	1220.94885	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603
DE Onshore SA_North 3061 53.0 11.25 100M Generator NWST	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1123.660963	1126.063036	1147.540846	1168.8727	1185.264223	1198.347287	1208.446309	1221.161645	1214.7392	1202.390075	1218.602251	1222.333996	1217.037851	1213.811276	1216.33713	1212.083918	1211.057281	1219.987396	1228.347158	1220.94885	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603
DE Onshore SachsenAnhlat_Halle 2795 51.5 11.875 100M Generator NWST	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1095.255994	1123.660963	1126.063036	1147.540846	1168.8727	1185.264223	1198.347287	1208.446309	1221.161645	1214.7392	1202.390075	1218.602251	1222.333996	1217.037851	1213.811276	1216.33713	1212.083918	1211.057281	1219.987396	1228.347158	1220.94885	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1222.187334	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603	1442.666603
